41.82419 -90.64792
40.81944 -93.96245
41.27586 -91.18848
41.76197 -93.82477
41.14277 -94.98471
42.98554 -95.87363
40.76054 -94.74358
41.83943 -94.98304
42.58582 -91.34153
42.89676 -92.80393
41.30527 -94.46135
42.10165 -92.82048
43.01664 -95.1461
41.67882 -93.80279
41.74305 -92.72241
41.23499 -95.13749
42.36165 -92.76853
43.39329 -94.70526
41.64861 -92.34268
41.67721 -94.5033
42.78582 -91.09957
42.00693 -94.96999
40.60445 -95.65777
41.16917 -92.90326
42.74192 -93.20242
41.38999 -95.3625
43.28023 -93.37882
42.75775 -93.10409
42.26275 -94.17579
42.81053 -94.05134
41.65304 -95.32555
41.36251 -92.05101
43.20054 -91.15319
43.44524 -95.43417
41.45944 -93.40493
43.17997 -95.47695
41.78472 -92.34352
41.31583 -92.92409
41.02278 -95.49917
42.83608 -94.70054
41.94499 -92.96075
42.99582 -96.48531
42.93859 -91.95017
41.26446 -92.24907
43.17663 -93.69522
42.62082 -91.90017
41.17251 -92.30879
41.14055 -95.43111
40.84916 -95.0172
42.03583 -91.68212
41.80334 -91.93823
41.55419 -91.53489
40.8367 -91.71572
42.62777 -96.29169
41.82103 -92.44321
42.39887 -92.80048
42.48915 -95.545
42.60055 -90.99569
41.75945 -91.86712
42.34389 -91.24848
42.23055 -96.09752
43.07193 -95.90446
40.78364 -91.60294
42.30554 -93.30021
42.40665 -92.45547
43.18859 -96.13363
42.7208 -94.21524
40.85889 -93.49744
43.09163 -93.88106
41.89527 -93.60077
42.34499 -95.47167
40.87944 -95.42694
42.4686 -91.88934
41.35805 -93.55744
43.3072 -96.43198
43.03414 -92.45601
41.66113 -91.53017
42.52248 -93.25131
42.97471 -96.31836
43.00747 -94.19552
41.79165 -95.20583
43.11497 -92.03239
41.64527 -95.14999
41.8461 -94.30969
42.64581 -92.4624
42.01526 -94.37747
42.47447 -92.0659
42.31015 -93.63875
41.67304 -93.69772
43.36273 -93.45382
42.47887 -94.71887
41.48307 -91.706
42.3922 -93.72938
42.93774 -93.79327
40.71083 -94.04995
41.95054 -93.66522
41.71805 -92.90742
43.35357 -93.21048
40.95249 -94.45441
40.39727 -91.38487
41.28834 -92.53658
40.73031 -91.96239
41.36543 -91.95336
41.45251 -92.23935
41.99833 -92.19741
41.6286 -95.07305
42.58832 -95.96752
41.46084 -91.98684
41.7286 -95.26527
41.14557 -92.50408
42.19554 -95.32777
43.00691 -93.60299
42.45553 -94.45692
41.32083 -93.10937
41.18972 -93.38299
41.75472 -92.18352
42.26748 -94.73387
43.4194 -93.53327
41.71105 -94.39059
43.45552 -95.32083
42.62137 -95.17333
42.302 -95.03576
43.37718 -94.09385
41.70305 -93.07937
40.62278 -93.93412
42.5986 -91.6421
42.29585 -90.62096
42.18443 -94.69137
43.3622 -91.21652
42.31499 -92.19213
43.45359 -96.43421
42.86081 -95.54528
42.76331 -93.36826
41.88416 -92.92214
42.84664 -94.85193
43.07053 -92.15017
42.4786 -96.18391
40.83363 -92.08879
41.59864 -90.34346
43.42162 -94.16218
42.00625 -92.77506
42.35997 -94.05218
41.33722 -92.78714
43.33718 -93.63522
42.79416 -96.16558
40.88318 -94.55865
40.73972 -93.74772
40.87778 -93.59272
43.4447 -96.33309
41.32836 -91.2371
41.30582 -95.08332
40.95752 -92.05129
42.12443 -94.78304
43.44886 -92.28073
42.26276 -92.69187
41.64443 -94.26913
40.5814 -93.52383
42.89164 -95.24666
41.92112 -91.38545
42.18999 -93.00381
43.38025 -92.72574
43.44414 -95.88335
41.80943 -96.02112
42.86858 -94.18524
40.99475 -91.74822
41.64305 -95.7889
42.27026 -94.54859
43.21857 -94.32691
41.48808 -91.42599
41.69753 -90.58264
41.12832 -94.05328
41.96391 -90.81764
41.49722 -95.89001
41.13584 -92.90409
41.85752 -90.9282
41.8017 -90.35485
43.06026 -91.45403
41.02833 -93.45993
41.96776 -93.81884
42.90923 -94.08363
42.60277 -91.07402
41.89805 -92.17991
41.5775 -92.78353
42.4233 -94.8605
41.19277 -95.42556
41.21471 -94.18523
41.87665 -93.82328
41.69582 -95.87668
41.05252 -91.9949
41.70833 -92.55908
42.93636 -94.6822
40.67443 -94.41218
41.00278 -95.58528
42.48415 -91.45543
41.88971 -95.23222
43.28718 -93.20215
41.90915 -95.06499
42.52914 -94.53414
42.16582 -95.79306
42.06053 -90.66386
42.86164 -94.98249
42.96525 -92.86853
42.82582 -95.80751
41.79806 -92.07074
42.03417 -91.59768
41.45138 -95.11138
43.04443 -91.17819
42.04943 -92.90798
42.02167 -91.35989
41.37305 -93.73578
41.1789 -92.25185
41.18056 -92.94909
43.15357 -93.20104
42.47943 -91.59127
41.25415 -94.76831
43.24387 -95.9353
42.96638 -96.18058
41.89193 -93.39965
42.77387 -91.88239
41.64864 -90.71681
42.16637 -93.38576
41.74614 -90.44319
41.32944 -95.6839
43.01832 -91.18263
43.4358 -92.59379
41.90446 -91.25461
41.00809 -91.16404
41.94138 -93.10326
41.225 -93.24132
40.97612 -93.05048
43.28747 -95.60918
41.51915 -94.40441
42.79471 -95.63445
42.71971 -96.24864
42.91274 -93.47826
43.45775 -92.69268
41.79556 -91.89962
40.82837 -91.25904
42.04836 -90.31569
43.32469 -95.15
43.18412 -93.60021
41.57334 -92.1599
40.84945 -93.30549
41.29166 -93.44243
40.67336 -92.16212
41.75638 -94.02745
41.46694 -95.54278
41.14305 -95.69556
41.76749 -93.28354
41.55638 -95.88779
43.32191 -92.8677
41.66812 -93.36394
41.61971 -96.01196
43.48719 -92.9413
41.71054 -96.02168
42.07696 -90.87986
43.05165 -91.3893
41.52221 -93.10187
41.58583 -92.52741
42.23834 -91.18709
41.98138 -92.71492
40.53226 -91.41488
41.92249 -95.8514
42.44164 -94.29497
40.89172 -92.81998
42.00612 -91.24627
41.09614 -91.25765
42.34415 -92.67381
40.68585 -92.67741
42.25499 -92.09268
40.71471 -94.23523
40.96364 -91.55794
40.61781 -91.93212
41.05781 -91.39043
41.92195 -91.41684
42.48888 -96.07252
41.04166 -93.94939
41.42447 -91.04321
40.77751 -92.94381
42.95039 -92.54254
42.51581 -95.08832
41.44888 -95.61556
42.02277 -93.45243
43.49664 -91.28958
42.60553 -95.00277
41.99556 -91.96768
43.05914 -92.31768
42.56693 -92.62214
43.28442 -92.64213
41.7178 -90.87904
40.92698 -91.3996
40.7311 -94.8997
42.2811 -93.17159
41.47 -92.6513
41.69971 -93.04798
42.54805 -91.1143
41.18222 -93.72883
41.48114 -91.30766
40.93721 -94.89498
43.14408 -93.00893
40.60777 -95.29165
42.67972 -90.95652
41.5164 -92.07763
41.74918 -91.59795
43.11803 -92.41685
43.44412 -93.22104
41.49168 -93.70212
41.90278 -91.92157
40.68807 -92.97798
41.30916 -95.39667
41.71722 -92.82047
41.09976 -91.04459
43.41608 -95.53473
42.31221 -95.25055
42.67332 -91.9135
42.03915 -94.02773
43.38635 -95.14833
41.13419 -91.54488
41.99807 -91.14155
41.19807 -92.0924
42.02665 -96.09724
42.10696 -91.01515
43.00721 -96.05835
43.22747 -92.77214
41.20304 -94.41468
43.44718 -95.09249
43.28414 -92.81103
41.03389 -93.7655
41.2964 -92.64436
43.14636 -91.7646
42.7336 -91.15791
42.42469 -94.15024
42.28388 -95.89307
43.4583 -92.98575
42.89497 -94.37997
41.02001 -92.4113
42.43359 -93.20715
41.72334 -91.79045
41.98363 -90.95626
42.82027 -96.0578
41.01861 -95.79917
41.13279 -92.08268
42.63053 -94.60053
42.06611 -91.79546
41.72638 -95.47222
41.69165 -94.36302
41.55559 -90.45319
42.57748 -92.78686
41.6942 -90.54569
41.58306 -92.00407
42.16442 -94.25524
41.34832 -93.8805
42.97915 -95.68807
41.40514 -92.91775
42.45056 -90.85041
40.74889 -95.81361
41.8386 -94.10718
41.57999 -95.56806
42.91803 -95.34389
42.54416 -95.86751
42.16442 -94.01662
42.65386 -94.39247
41.83138 -95.92557
42.84748 -92.53713
40.75556 -93.04659
41.58388 -93.51994
40.58056 -93.74383
41.14724 -91.85906
41.38583 -93.26937
42.8783 -94.62053
43.2458 -93.12298
42.73553 -94.66915
41.77138 -93.713
42.55109 -94.68387
42.59387 -93.42604
43.12858 -93.12354
41.65027 -95.51861
43.08395 -91.56821
42.23833 -91.42238
41.59943 -93.23521
41.02304 -94.61358
42.0503 -90.41402
43.08692 -95.62723
41.67475 -90.34041
40.74751 -93.14715
43.21643 -92.08914
40.69697 -92.27324
42.39443 -91.761
42.63026 -95.64195
42.31526 -93.43438
43.48384 -93.91884
42.04177 -94.6293
42.86304 -91.88572
42.23832 -93.60077
40.87305 -95.56639
40.80112 -92.88881
42.46888 -92.21963
42.70221 -92.22546
41.57833 -93.02325
40.60471 -94.38774
41.58943 -94.19607
41.00972 -95.22555
42.3236 -92.59936
42.82553 -95.16638
42.81471 -95.97335
42.82803 -93.98106
41.92554 -93.18631
43.36248 -92.55331
41.18557 -91.99295
42.58333 -90.88402
42.12693 -95.575
43.29775 -91.98766
42.3397 -94.48858
43.29468 -94.51164
41.93387 -94.20135
41.54448 -90.45819
41.47974 -91.58128
41.80582 -96.0464
40.68695 -95.5686
42.07111 -91.66684
41.67391 -91.15849
43.20747 -93.08465
43.05219 -92.94853
43.42719 -96.17586
43.20526 -96.29503
42.98524 -93.19187
42.39526 -94.63387
43.02858 -94.53109
42.20555 -95.95251
42.16637 -93.50188
42.81275 -94.52692
40.98141 -91.68239
41.32195 -92.46213
43.00914 -92.80992
43.01331 -95.18861
42.74081 -93.55271
42.36999 -91.84406
43.06553 -95.28389
43.12608 -92.90575
41.5111 -93.35743
40.98195 -93.19854
43.12913 -94.89915
42.75914 -94.29774
42.35138 -91.48155
42.07113 -90.17402
42.4222 -94.98971
42.55278 -90.70902
40.85281 -91.62016
42.30833 -96.2878
43.18164 -95.65557
41.37083 -93.38632
41.6786 -93.62966
43.47051 -93.61772
42.4997 -95.29305
42.16527 -95.43694
42.02248 -94.54525
41.58055 -92.70352
42.40388 -96.35864
43.08274 -94.08912
40.68251 -93.12104
40.65888 -95.03192
40.89875 -94.26365
40.80249 -94.64247
42.8933 -93.2152
41.50667 -95.45056
41.86429 -93.69672
43.17962 -95.84401
42.71026 -92.58297
42.09444 -91.86935
40.7583 -95.37206
42.60389 -90.78457
41.85056 -91.64656
43.39914 -95.75196
40.74833 -95.6475
41.33334 -92.20463
41.11333 -95.63723
43.07971 -96.17558
42.49567 -96.39053
42.89331 -95.15111
41.87776 -93.67855
42.23277 -96.22808
42.22916 -95.93084
41.98527 -95.77945
41.80723 -91.49406
42.37831 -94.42997
41.77612 -91.9674
41.45223 -92.09046
43.14136 -95.14444
43.20497 -91.951
43.42218 -95.10222
42.07252 -90.43513
42.16419 -90.47652
41.41138 -93.64494
42.05945 -91.44267
43.43608 -92.78241
42.28887 -93.79606
42.64196 -91.81189
43.3783 -92.91881
42.12221 -93.19493
40.98166 -95.10415
41.89307 -91.15071
42.01665 -93.16354
43.03802 -94.0644
41.28833 -93.80939
42.36084 -90.5393
42.40943 -93.06576
42.9133 -94.22719
43.06636 -91.9335
41.30805 -93.72966
40.85753 -91.83517
41.59142 -90.85876
42.9286 -91.38625
42.11389 -91.34933
42.64109 -95.20972
42.18721 -93.59577
42.52637 -92.71186
40.76948 -91.5171
42.26912 -93.92724
42.6836 -91.53403
42.89527 -96.1953
41.50027 -94.31868
41.57833 -92.84492
42.84937 -92.09715
40.84911 -94.06813
43.43024 -94.94638
42.97414 -95.49751
42.97858 -93.31687
41.46527 -93.31132
43.3844 -94.31497
41.84556 -91.69295
40.89494 -95.67371
41.96666 -92.57686
41.91832 -94.94277
41.5936 -95.44111
43.30579 -94.97166
41.02805 -94.05078
43.37134 -93.77356
42.68803 -94.0494
41.45473 -92.33574
42.94469 -93.38465
40.82 -95.74778
41.70585 -91.66295
40.85277 -94.19523
41.76974 -91.12794
43.23691 -94.04134
43.44219 -92.89047
41.99555 -92.57686
41.90502 -90.86403
42.1936 -92.46547
41.2325 -95.61306
42.80804 -92.25823
42.72915 -95.18277
41.20972 -93.84661
42.01943 -95.9664
42.4847 -94.63589
40.78085 -92.74214
41.38694 -95.67667
42.24554 -93.06465
40.81835 -92.69547
41.65502 -91.55684
41.28695 -92.61853
42.22416 -91.87434
41.63679 -93.77983
42.05027 -95.70639
42.06193 -95.19999
41.72999 -93.32521
42.00861 -92.09102
41.53193 -93.95412
40.86972 -93.793
42.65803 -94.89776
43.12635 -93.47771
41.73074 -92.29474
40.92971 -94.97609
42.59191 -94.02023
41.98999 -92.37991
42.16861 -92.02351
42.80471 -91.54098
42.84276 -91.65682
43.36608 -95.17194
41.58732 -90.78052
41.87966 -91.83052
42.28666 -91.78073
43.31968 -94.79276
42.2711 -95.09305
41.47749 -95.22194
41.18142 -91.18543
42.41166 -92.26741
41.29918 -91.69294
42.57554 -95.71751
42.49276 -92.34296
43.20776 -91.29763
41.89111 -91.98629
43.05609 -92.03323
41.61166 -93.88523
43.26942 -91.4757
42.72581 -92.47546
41.14724 -91.66072
42.94858 -95.01193
41.43834 -92.16907
42.46942 -93.81605
40.8975 -93.73494
41.46418 -91.83823
42.45915 -92.93853
41.90808 -90.59541
43.0883 -93.99023
41.80806 -91.96379
42.95994 -94.44568
41.66276 -91.34066
40.82504 -91.15654
41.3389 -91.81767
41.54994 -93.78135
42.75555 -96.60587
42.76998 -91.99628
41.57002 -91.26377
43.3533 -95.1625
41.34083 -95.74112
41.71971 -95.39472
40.7167 -91.45015
42.05915 -95.09805
42.96276 -91.80822
40.96558 -91.62377
41.4014 -92.35463
41.83169 -90.8382
42.12749 -96.14946
43.06191 -94.42692
42.26082 -93.00548
41.97915 -94.82221
42.48831 -93.54493
41.66112 -92.00907
41.08778 -93.25493
41.58911 -91.02548
41.59777 -93.70828
41.12308 -91.44127
41.33082 -94.01384
42.47332 -91.73433
41.40027 -94.88693
43.23302 -93.90912
41.73832 -95.70278
41.01194 -93.5991
41.85229 -93.9208
42.56664 -93.84383
42.39639 -91.11986
42.05918 -91.00737
41.77665 -94.35802
42.31609 -94.8461
40.73333 -95.15693
42.1611 -93.29715
42.29717 -90.68745
